acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain3,"2hPray,2hOpenBook,2hOpenBook,2hPray",Interaction only,,obj,4,0.025664,n,,D_32,testing,bible,bible,matcher,13.0,,3.24226,4.0
1.0,chain3,"2hPan-Outline,2hPour-HoldPan,2hPanShake,2hToss",Interaction only,,obj,4,0.033258,y,,D_32,testing,frying pan,frying pan,matcher,15.0,,7.219527,4.0
1.0,chain3,"2hBox,1hPalmSee",Interaction only,,loc,4,0.088424,y,,D_32,testing,darkroom,darkroom,matcher,17.0,,4.042642,2.0
1.0,chain3,"2hBox,1hSing",Interaction only,,loc,4,0.040402,y,,D_32,testing,concert hall,concert hall,matcher,19.0,,4.352781,2.0
1.0,chain3,"2hCamera,2hLens,2hCamera",Interaction only,,obj,4,0.024417,n,,D_32,testing,camera,camera,matcher,21.0,,6.28778,3.0
1.0,chain3,"2hGun,2hRun,2hTouchWrist",Interaction only,,act,4,0.065924,n,,D_32,testing,to make an arrest,to make an arrest,matcher,23.0,,4.009564,3.0
1.0,chain3,"2hTouchWrist,2hTouchWrist,2hWrists-Together",Interaction only,,obj,4,0.049622,n,,D_32,testing,handcuffs,handcuffs,matcher,25.0,,3.053071,3.0
1.0,chain3,"2hCupHands,2hSpoon-Hand,2hSpoon-Hand,1hPalmChest",Interaction only,,loc,4,0.04945,n,,D_32,testing,restaurant,restaurant,matcher,27.0,,6.024403,4.0
1.0,chain3,"2hPray,2hClaspHands,Look",Interaction only,,loc,4,0.057017,n,,D_32,testing,church,church,matcher,29.0,,6.118078,3.0
1.0,chain3,"1hPoint-Self,2hCamera",Interaction only,,person,4,0.056365,y,,D_32,testing,photographer,photographer,matcher,31.0,,4.861256,2.0
1.0,chain3,"1hMic,1hPoint<obj>",Interaction only,,obj,4,0.016509,y,,D_32,testing,microphone,microphone,matcher,33.0,,3.607705,2.0
1.0,chain3,"1hPoint-Self,1hSing",Interaction only,,person,4,0.025485,y,,D_32,testing,singer,singer,matcher,35.0,,3.204073,2.0
1.0,chain3,"2hCamera,2hCamera",Interaction only,,act,4,0.048518,n,,D_32,testing,to take a photo,to take a photo,matcher,37.0,,2.971303,2.0
1.0,chain3,"2hHat-Outline,2hGun,2hGun",Interaction only,,person,4,0.03138,n,,D_32,testing,police officer,police officer,matcher,39.0,,3.506651,3.0
1.0,chain3,"2hBox,2hScissors-HoldHair",Interaction only,,loc,4,0.056705,y,,D_32,testing,hair salon,hair salon,matcher,41.0,,3.543212,2.0
1.0,chain3,"2hBowl,2hShake-HoldBowl,2hMix-HoldBowl",Interaction only,,act,4,0.032063,n,,D_32,testing,to cook,to cook,matcher,43.0,,4.141844,3.0
1.0,chain3,"2hProc,2hProc",Interaction only,,act,4,0.057708,n,,D_32,testing,to preach,to preach,matcher,45.0,,4.328983,2.0
1.0,chain3,"1hMovePalms,1hHoldBars,1hHoldBars",Interaction only,,loc,4,0.040244,n,,D_32,testing,prison,prison,matcher,47.0,,4.194291,3.0
1.0,chain3,"1hMovePalms,1hHoldBars,1hHoldBars,2hShakeBars",Interaction only,,loc,4,0.554728,y,,D_31,testing,prison,prison,matcher,0.0,,4.254776,4.0
1.0,chain3,2hPray,Interaction only,,loc,4,0.530733,n,,D_31,testing,church,church,matcher,2.0,,3.106535,1.0
1.0,chain3,"2hSpoon-Hand,Look,1hWave",Interaction only,,loc,4,0.498038,n,,D_31,testing,restaurant,restaurant,matcher,4.0,,2.039295,3.0
1.0,chain3,"1hPalmSee,1hPalmSee",Interaction only,,loc,4,0.2274,n,,D_31,testing,darkroom,darkroom,matcher,6.0,,3.444585,2.0
1.0,chain3,"1hPoint-Self,1hSing,1hPoint-Self",Interaction only,,person,4,0.220292,y,,D_31,testing,singer,singer,matcher,8.0,,4.040527,3.0
1.0,chain3,2hCamera,Interaction only,,act,4,0.186755,n,,D_31,testing,to take a photo,to take a photo,matcher,10.0,,3.598592,1.0
1.0,chain3,"1hSing,1hSing",Interaction only,,act,4,0.146774,n,,D_31,testing,to sing,to sing,matcher,12.0,,4.320618,2.0
1.0,chain3,"2hTouchWrist,2hTouchWrist,2hWrists-Together",Interaction only,,obj,4,0.187568,n,,D_31,testing,handcuffs,handcuffs,matcher,14.0,,3.722309,3.0
1.0,chain3,"2hGun,2hRun,2hTouchWrist",Interaction only,,act,4,0.187383,n,,D_31,testing,to make an arrest,to make an arrest,matcher,16.0,,3.123168,3.0
1.0,chain3,"1hPoint-Self,2hCamera,2hCamera,2hCamera",Interaction only,,person,4,0.253096,y,,D_31,testing,photographer,photographer,matcher,18.0,,4.667253,4.0
1.0,chain3,"1hPointBox,1hSing,2hViolin",Interaction only,,loc,4,0.17042,y,,D_31,testing,concert hall,concert hall,matcher,20.0,,4.322365,3.0
1.0,chain3,"2hPray,2hOpenBook",Interaction only,,obj,4,0.330857,n,,D_31,testing,bible,bible,matcher,22.0,,1.916927,2.0
1.0,chain3,"2hPray,1hCollar-Point",Interaction only,,person,4,0.362391,n,,D_31,testing,vicar,vicar,matcher,24.0,,2.437824,2.0
1.0,chain3,"2hCamera,2hLens,2hCamera-Shape",Interaction only,,obj,4,0.164539,n,,D_31,testing,camera,camera,matcher,26.0,,3.374022,3.0
1.0,chain3,"1hScissors-HoldHair,2hScissors-HoldHair,2hScissors-HoldHair",Interaction only,,act,4,0.226366,n,,D_31,testing,to give a haircut,to give a haircut,matcher,28.0,,3.850996,3.0
1.0,chain3,"1hPoint-Self,2hScissors-HoldHair",Interaction only,,person,4,0.14631,y,,D_31,testing,hairdresser,hairdresser,matcher,30.0,,4.366379,2.0
0.0,chain3,"2hProc,2hProc,2hProc",Interaction only,,act,4,0.154658,n,,D_31,testing,to sing,to preach,matcher,32.0,,5.286913,3.0
1.0,chain3,"2hHat-Outline,2hMix-HoldPan,1hShake",Interaction only,,person,4,0.156874,n,,D_31,testing,chef,chef,matcher,34.0,,4.357145,3.0
1.0,chain3,"1hMovePalms,2hScissors-HoldHair",Interaction only,,loc,4,0.19572,y,,D_31,testing,hair salon,hair salon,matcher,36.0,,6.165779,2.0
1.0,chain3,"2hPan-Outline,2hShake-HoldPan,2hMix-HoldPan",Interaction only,,obj,4,0.212298,y,,D_31,testing,frying pan,frying pan,matcher,38.0,,3.547074,3.0
1.0,chain3,"1hScissors,1hPalmtoFist",Interaction only,,obj,4,0.618698,n,,D_31,testing,scissors,scissors,matcher,40.0,,1.803552,2.0
1.0,chain3,"2hHat-Outline,2hGun,2hGun",Interaction only,,person,4,0.163196,n,,D_31,testing,police officer,police officer,matcher,42.0,,3.409471,3.0
1.0,chain3,"1hMic,1hPoint<obj>",Interaction only,,obj,4,0.171299,y,,D_31,testing,microphone,microphone,matcher,44.0,,3.825455,2.0
1.0,chain3,"2hMix-HoldPan,2hShake-HoldPan,1hShake,2hMix-HoldPan,2hPalmsUp",Interaction only,,act,4,0.146445,n,,D_31,testing,to cook,to cook,matcher,46.0,,7.108712,5.0
1.0,chain3,"2hPan-Outline,2hPour-HoldPan",Interaction only,,obj,5,0.02464,y,,D_32,testing,frying pan,frying pan,matcher,1.0,,4.303311,2.0
1.0,chain3,"2hHat-Outline,2hBowl,2hMix-HoldBowl,2hShake-HoldBowl",Interaction only,,person,5,0.025147,n,,D_32,testing,chef,chef,matcher,3.0,,4.133386,4.0
1.0,chain3,"2hSpoon-Hand,2hSpoon-Hand,Look",Interaction only,,loc,5,0.072635,n,,D_32,testing,restaurant,restaurant,matcher,5.0,,4.196666,3.0
1.0,chain3,"1hScissors<hold>,1hPalm,1hScissors",Interaction only,,obj,5,0.024582,n,,D_32,testing,scissors,scissors,matcher,7.0,,1.952842,3.0
1.0,chain3,"2hBox,1hPalmSee<repeated>",Interaction only,,loc,5,0.040931,y,,D_32,testing,darkroom,darkroom,matcher,9.0,,3.891689,2.0
1.0,chain3,1hSing,Interaction only,,act,5,0.063469,n,,D_32,testing,to sing,to sing,matcher,11.0,,2.535252,1.0
1.0,chain3,"2hPray,1hCollar-Point,2hPray",Interaction only,,person,5,0.025031,n,,D_32,testing,vicar,vicar,matcher,13.0,,2.963935,3.0
1.0,chain3,"2hBox,1hSing,2hViolin",Interaction only,,loc,5,0.056568,y,,D_32,testing,concert hall,concert hall,matcher,15.0,,5.019438,3.0
1.0,chain3,"2hPray,2hOpenBook,2hOpenBook",Interaction only,,obj,5,0.039365,n,,D_32,testing,bible,bible,matcher,17.0,,2.022466,3.0
1.0,chain3,"2hGun,2hRun,2hHoldBars",Interaction only,,act,5,0.024273,n,,D_32,testing,to make an arrest,to make an arrest,matcher,19.0,,4.711893,3.0
1.0,chain3,"2hTouchWrist,2hTouchWrist",Interaction only,,obj,5,0.041457,n,,D_32,testing,handcuffs,handcuffs,matcher,21.0,,3.312799,2.0
1.0,chain3,"1hPoint-Self,2hScissors-HoldHair",Interaction only,,person,5,0.048335,y,,D_32,testing,hairdresser,hairdresser,matcher,23.0,,3.061051,2.0
1.0,chain3,2hProc,Interaction only,,act,5,0.026977,n,,D_32,testing,to preach,to preach,matcher,25.0,,2.776087,1.0
1.0,chain3,"2hPray,2hClaspHands,Look",Interaction only,,loc,5,0.056328,n,,D_32,testing,church,church,matcher,27.0,,3.771964,3.0
1.0,chain3,"2hHat-Outline,2hGun",Interaction only,,person,5,0.040692,n,,D_32,testing,police officer,police officer,matcher,29.0,,3.730111,2.0
1.0,chain3,"2hBowl,2hShake-HoldBowl,2hMix-HoldBowl",Interaction only,,act,5,0.040865,n,,D_32,testing,to cook,to cook,matcher,31.0,,4.705477,3.0
1.0,chain3,"1hMic,1hPoint<obj>",Interaction only,,obj,5,0.040413,y,,D_32,testing,microphone,microphone,matcher,33.0,,2.43719,2.0
1.0,chain3,"1hPointBox,2hScissors-HoldHair",Interaction only,,loc,5,0.032674,y,,D_32,testing,hair salon,hair salon,matcher,35.0,,3.957629,2.0
1.0,chain3,"1hMovePalms,2hShakeBars",Interaction only,,loc,5,0.033817,n,,D_32,testing,prison,prison,matcher,37.0,,4.6462,2.0
1.0,chain3,"1hPoint-Self,1hSing",Interaction only,,person,5,0.016606,y,,D_32,testing,singer,singer,matcher,39.0,,3.050561,2.0
1.0,chain3,"1hPoint-Self,2hCamera",Interaction only,,person,5,0.024441,y,,D_32,testing,photographer,photographer,matcher,41.0,,4.532199,2.0
1.0,chain3,"2hCamera,2hCamera",Interaction only,,act,5,0.056261,n,,D_32,testing,to take a photo,to take a photo,matcher,43.0,,4.329681,2.0
1.0,chain3,2hScissors-HoldHair,Interaction only,,act,5,0.014943,n,,D_32,testing,to give a haircut,to give a haircut,matcher,45.0,,4.130462,1.0
1.0,chain3,"2hCamera,2hLens,2hCamera-Shape",Interaction only,,obj,5,0.049608,n,,D_32,testing,camera,camera,matcher,47.0,,4.725085,3.0
1.0,chain3,"1hPoint-Self,2hScissors-HoldHair",Interaction only,,person,5,0.171248,y,,D_31,testing,hairdresser,hairdresser,matcher,0.0,,3.297286,2.0
1.0,chain3,"2hProc,2hProc",Interaction only,,act,5,0.186578,n,,D_31,testing,to preach,to preach,matcher,2.0,,3.25724,2.0
1.0,chain3,"2hPan-Outline,2hShake-HoldPan,2hMix-HoldPan,2hToss",Interaction only,,obj,5,0.187403,y,,D_31,testing,frying pan,frying pan,matcher,4.0,,5.10788,4.0
1.0,chain3,"2hHat-Outline,2hGun,2hGun",Interaction only,,person,5,0.147076,n,,D_31,testing,police officer,police officer,matcher,6.0,,3.457658,3.0
1.0,chain3,"1hMic,1hPoint<obj>,1hPoint<obj>",Interaction only,,obj,5,0.171012,y,,D_31,testing,microphone,microphone,matcher,8.0,,2.608735,3.0
1.0,chain3,"1hMovePalms,1hPalmSee",Interaction only,,loc,5,0.162921,y,,D_31,testing,darkroom,darkroom,matcher,10.0,,3.842694,2.0
1.0,chain3,"2hScissors-HoldHair,2hScissors-HoldHair",Interaction only,,act,5,0.202918,n,,D_31,testing,to give a haircut,to give a haircut,matcher,12.0,,3.160545,2.0
1.0,chain3,"2hSpoon-Hand,1hDropHand",Interaction only,,loc,5,0.243312,n,,D_31,testing,restaurant,restaurant,matcher,14.0,,2.540114,2.0
1.0,chain3,"2hCamera,2hLens",Interaction only,,obj,5,0.122676,n,,D_31,testing,camera,camera,matcher,16.0,,2.731547,2.0
1.0,chain3,"1hMovePalms,2hScissors-HoldHair",Interaction only,,loc,5,0.130744,y,,D_31,testing,hair salon,hair salon,matcher,18.0,,4.506075,2.0
1.0,chain3,"2hPray,1hCollar-Point",Interaction only,,person,5,0.386654,n,,D_31,testing,vicar,vicar,matcher,20.0,,2.708284,2.0
1.0,chain3,"2hGun,2hRun,2hPut",Interaction only,,act,5,0.186837,n,,D_31,testing,to make an arrest,to make an arrest,matcher,22.0,,2.697372,3.0
1.0,chain3,"1hPoint-Self,2hCamera,2hCamera,2hLens",Interaction only,,person,5,0.138602,y,,D_31,testing,photographer,photographer,matcher,24.0,,3.978873,4.0
1.0,chain3,"2hPray,2hClaspHands",Interaction only,,loc,5,0.114175,n,,D_31,testing,church,church,matcher,26.0,,2.663052,2.0
1.0,chain3,"2hTouchWrist,2hTouchWrist,2hWrists-Together",Interaction only,,obj,5,0.131717,n,,D_31,testing,handcuffs,handcuffs,matcher,28.0,,3.432979,3.0
1.0,chain3,"1hSing,1hSing",Interaction only,,act,5,0.147254,n,,D_31,testing,to sing,to sing,matcher,30.0,,2.545803,2.0
1.0,chain3,"2hPray,2hOpenBook",Interaction only,,obj,5,0.114691,n,,D_31,testing,bible,bible,matcher,32.0,,2.780097,2.0
1.0,chain3,"1hPointBox,1hHoldBars,2hShakeBars",Interaction only,,loc,5,0.187333,y,,D_31,testing,prison,prison,matcher,34.0,,4.538147,3.0
1.0,chain3,"2hHat-Outline,2hMix-HoldPan,2hShake-HoldPan",Interaction only,,person,5,0.106478,n,,D_31,testing,chef,chef,matcher,36.0,,4.247325,3.0
1.0,chain3,2hCamera,Interaction only,,act,5,1.386576,n,,D_31,testing,to take a photo,to take a photo,matcher,38.0,,4.231384,1.0
1.0,chain3,"1hPoint-Self,1hSing",Interaction only,,person,5,0.795577,y,,D_31,testing,singer,singer,matcher,40.0,,4.595113,2.0
0.0,chain3,"2hMix-HoldPan,2hShake-HoldPan,1hShake",Interaction only,,act,5,0.164293,n,,D_31,testing,frying pan,to cook,matcher,42.0,,3.373204,3.0
1.0,chain3,"1hPointBox,1hSpace,1hSing,2hViolin",Interaction only,,loc,5,0.100246,y,,D_31,testing,concert hall,concert hall,matcher,44.0,,4.886679,4.0
1.0,chain3,"1hScissors,1hPalmtoFist",Interaction only,,obj,5,0.251218,n,,D_31,testing,scissors,scissors,matcher,46.0,,2.821919,2.0
,chain4,1hSing,Interaction only,B,person,0,,n,,s37,testing,,singer,,,N,,1.0
,chain4,"1hScissors-Hair<left,repeated>,1hScissors-Hair<beard>,1hScissors-Hair<right>",Interaction only,A,person,0,,n,,s17,testing,,hairdresser,,,N,,4.0
,chain4,"2hHat,(1hHoldPan<shake>,1hStir)",Interaction only,A,person,0,,n,,s1,testing,,chef,,,N,,3.0
,chain4,"2hOpenBook,2hCross,2hOpenBook",Interaction only,A,obj,0,,n,,s7,testing,,bible,,,N,,3.0
,chain4,"Sing+2hMicrophone<hold>,2hMicrophone.Outline,Sing+2hMicrophone<hold>",Interaction only,B,obj,0,,n,,s39,testing,,microphone,,,N,,3.0
,chain4,"1hScissors<rightleft>,1hScissors<hold>",Interaction only,B,obj,0,,n,,s43,testing,,scissors,,,N,,2.0
,chain4,"1hScissors,2hScissors-HoldHair<left>,2hScissors-HoldHair<left>*2",Interaction only,A,act,0,,n,,s20,testing,,to give a haircut,,,Y,,3.0
,chain4,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",Interaction only,A,person,0,,n,,s21,testing,,police officer,,,N,,6.0
,chain4,"Cry+2hFists.wristsTogether<out>,2hFists.wristsTogether<in>",Interaction only,B,act,0,,n,,s48,testing,,to make an arrest,,,Y,,2.0
,chain4,"2hCamera<asymm,1Press>",Interaction only,A,obj,0,,n,,s11,testing,,camera,,,N,,2.0
,chain4,"2hBox,2hSpace,2hSing,2hViolin<play>,2hSpace",Interaction only,B,loc,0,,y,,s38,testing,,concert hall,,,N,,5.0
,chain4,"2hCamera<asymm,1Press>",Interaction only,A,act,0,,n,,s12,testing,,to take a photo,,,Y,,2.0
,chain4,"1hOpenDoor+look,2hPray,1hCross,2hPray",Interaction only,B,loc,0,,y,,s30,testing,,church,,,N,,4.0
,chain4,"Chat+1hDine,look<left>+1hChat",Interaction only,A,loc,0,,n,,s2,testing,,restaurant,,,N,,2.0
,chain4,2hFists.wristsX<hold>,Interaction only,A,obj,0,,n,,s23,testing,,handcuffs,,,N,,1.0
,chain4,"1hHoldPan<leftcentre>,(1hHoldPan,1hFlame),1hPour<right>,1hPour<left>",Interaction only,B,act,0,,n,,s28,testing,,to cook,,,Y,,5.0
,chain4,"2hCollar,1hCross",Interaction only,B,person,0,,n,,s29,testing,,vicar,,,N,,2.0
,chain4,"Look+1hSee,all,2hPalm.Feel<left+right>",Interaction only,B,loc,0,,n,,s34,testing,,darkroom,,,N,,3.0
0.0,chain4,2hSing,Interaction only,,act,1,0.987358,n,,D_41,testing,singer,to sing,matcher,0.0,,5.04279,1.0
0.0,chain4,"2hSing,1hPoint-Self",Interaction only,,person,1,2.003608,y,s37,D_41,testing,to sing,singer,matcher,2.0,,4.384156,2.0
1.0,chain4,"2hScissors-HoldHair,2hScissors-HoldHair,2hScissors-Hold",Interaction only,,person,1,0.539084,n,s17,D_41,testing,hairdresser,hairdresser,matcher,4.0,,8.168924,3.0
1.0,chain4,"2hHat-Outline,1hPanShake,2hMix-HoldPan",Interaction only,,person,1,1.4667,n,s1,D_41,testing,chef,chef,matcher,6.0,,4.716277,3.0
1.0,chain4,"2hOpenBook,2hOpenBook,2hCross",Interaction only,,obj,1,1.417779,n,s7,D_41,testing,bible,bible,matcher,8.0,,3.752236,3.0
1.0,chain4,"1hMic,1hMic-Outline",Interaction only,,obj,1,1.115747,y,s39,D_41,testing,microphone,microphone,matcher,10.0,,3.332797,2.0
0.0,chain4,"2hOpenBook,2hCollar-Shape,2hPalmsUp,2hPalmsUp",Interaction only,,act,1,0.675157,n,,D_41,testing,vicar,to preach,matcher,12.0,,6.040455,4.0
1.0,chain4,"2hPan-Outline,1hPanShake,1hFlame,1hPanShake,1hPoint<obj>,2hPan-Outline",Interaction only,,obj,1,2.650721,y,,D_41,testing,frying pan,frying pan,matcher,14.0,,8.276041,6.0
1.0,chain4,1hScissors,Interaction only,,obj,1,0.866698,n,s43,D_41,testing,scissors,scissors,matcher,16.0,,3.771986,1.0
1.0,chain4,"2hBox,1hWave,2hScissors-Hold,2hBox,2hScissors-Hold",Interaction only,,loc,1,0.498491,y,,D_41,testing,hair salon,hair salon,matcher,18.0,,8.246108,5.0
1.0,chain4,"2hScissors-HoldHair,2hScissors-HoldHair,1hPoint-Self",Interaction only,,act,1,0.698161,n,s20,D_41,testing,to give a haircut,to give a haircut,matcher,20.0,,4.083711,3.0
1.0,chain4,"1hKnock,1hBadge,1hMag",Interaction only,,person,1,0.738839,n,s21,D_41,testing,police officer,police officer,matcher,22.0,,3.701318,3.0
1.0,chain4,2hWrists-Together<extended>,Interaction only,,act,1,0.530398,n,s48,D_41,testing,to make an arrest,to make an arrest,matcher,24.0,,3.704401,1.0
1.0,chain4,"2hCamera,1hPoint<obj>,2hCamera-Shape,2hCamera",Interaction only,,obj,1,0.730782,y,s11,D_41,testing,camera,camera,matcher,26.0,,4.830151,4.0
1.0,chain4,"2hBox,2hSpace,2hSing,2hViolin",Interaction only,,loc,1,0.930393,y,s38,D_41,testing,concert hall,concert hall,matcher,28.0,,6.19838,4.0
1.0,chain4,2hCamera,Interaction only,,act,1,2.210556,n,s12,D_41,testing,to take a photo,to take a photo,matcher,30.0,,4.925117,1.0
1.0,chain4,"1hOpenDoor,Look,2hPray,2hOpenBook",Interaction only,,loc,1,0.746639,n,s30,D_41,testing,church,church,matcher,32.0,,4.009289,4.0
1.0,chain4,"2hBox,2hHoldBars,2hDrawBars,2hDrawBars",Interaction only,,loc,1,0.722387,y,,D_41,testing,prison,prison,matcher,34.0,,4.441674,4.0
1.0,chain4,"1hSpoon,1hSpoon,1hDropHand,1hPalmChest",Interaction only,,loc,1,2.020007,n,s2,D_41,testing,restaurant,restaurant,matcher,36.0,,4.459349,4.0
1.0,chain4,2hWristsX,Interaction only,,obj,1,0.340746,n,s23,D_41,testing,handcuffs,handcuffs,matcher,38.0,,3.255859,1.0
1.0,chain4,"1hPoint-Self,2hCamera,2hCamera",Interaction only,,person,1,0.586211,y,,D_41,testing,photographer,photographer,matcher,40.0,,3.34022,3.0
1.0,chain4,"2hFlame-HoldPan,2hShake-HoldPan,1hShake",Interaction only,,act,1,0.706448,n,s28,D_41,testing,to cook,to cook,matcher,42.0,,4.794767,3.0
1.0,chain4,"2hCollar,1hCross,2hCollar",Interaction only,,person,1,0.64249,n,s29,D_41,testing,vicar,vicar,matcher,44.0,,4.382526,3.0
1.0,chain4,"1hPalmSee,2hFeel",Interaction only,,loc,1,0.370189,n,s34,D_41,testing,darkroom,darkroom,matcher,46.0,,3.254743,2.0
1.0,chain4,"1hScissors,1hScissors,1hScissors<hold>,1hScissors",Interaction only,,obj,1,0.616541,n,s43,D_42,testing,scissors,scissors,matcher,1.0,,10.287671,4.0
0.0,chain4,"2hBox,2hHoldBars,2hHoldBars,Look,2hBox,2hHoldBars",Interaction only,,loc,1,0.154239,y,,D_42,testing,darkroom,prison,matcher,3.0,,17.411963,6.0
0.0,chain4,1hSing,Interaction only,,person,1,0.209959,n,s37,D_42,testing,to sing,singer,matcher,5.0,,5.999532,1.0
1.0,chain4,"2hWrists-Together<extended>,2hWrists-Together,2hWrists-Together<extended>",Interaction only,,act,1,0.136691,n,s48,D_42,testing,to make an arrest,to make an arrest,matcher,7.0,,6.85457,3.0
1.0,chain4,"2hScissors-HoldHair,2hStrokeHair,2hScissors-HoldHair,",Interaction only,,act,1,0.128816,n,s20,D_42,testing,to give a haircut,to give a haircut,matcher,9.0,,7.797073,4.0
1.0,chain4,"2hOpenBook,2hOpenBook,2hCross",Interaction only,,obj,1,0.25616,n,s7,D_42,testing,bible,bible,matcher,11.0,,4.496682,3.0
1.0,chain4,"1hOpenDoor,Look,2hPray,1hCross",Interaction only,,loc,1,0.417106,n,s30,D_42,testing,church,church,matcher,13.0,,5.573256,4.0
1.0,chain4,"1hPalmSee,2hFeel",Interaction only,,loc,1,0.160326,n,s34,D_42,testing,darkroom,darkroom,matcher,15.0,,4.309932,2.0
1.0,chain4,"1hPoint-Self,2hCamera,2hCamera,2hCamera",Interaction only,,person,1,0.393816,y,,D_42,testing,photographer,photographer,matcher,17.0,,8.258826,4.0
1.0,chain4,"1hSpoon,1hSpoon,1hPalmChest,1hDropHand,1hPalmChest",Interaction only,,loc,1,0.248703,n,s2,D_42,testing,restaurant,restaurant,matcher,19.0,,4.828232,5.0
0.0,chain4,"2hCamera,2hCamera-Shape,2hCamera,2hCamera-Outline",Interaction only,,obj,1,1.784887,y,s11,D_42,testing,to take a photo,camera,matcher,21.0,,7.651701,4.0
1.0,chain4,"2hPan-Outline,1hPanShake,1hPoint<obj>,2hHat-Outline,2hPan-Outline,1hPanShake",Interaction only,,obj,1,0.336419,y,,D_42,testing,frying pan,frying pan,matcher,23.0,,8.137726,6.0
1.0,chain4,"2hCollar,1hCross",Interaction only,,person,1,0.200991,n,s29,D_42,testing,vicar,vicar,matcher,25.0,,3.084122,2.0
1.0,chain4,"2hBox,1hSpace,1hSing",Interaction only,,loc,1,0.688556,y,s38,D_42,testing,concert hall,concert hall,matcher,27.0,,5.156499,3.0
1.0,chain4,"2hCamera,2hCamera",Interaction only,,act,1,0.945219,n,s12,D_42,testing,to take a photo,to take a photo,matcher,29.0,,4.794262,2.0
1.0,chain4,"2hOpenBook,1hCollar,2hOpenBook,Talk,2hCollar,2hCross,2hOpenBook",Interaction only,,act,1,0.464368,n,,D_42,testing,to preach,to preach,matcher,31.0,,8.781655,7.0
1.0,chain4,"1hKnock,1hBadge,1hKnock,2hHat-Outline,1hKnock",Interaction only,,person,1,0.73774,n,s21,D_42,testing,police officer,police officer,matcher,33.0,,6.166703,5.0
1.0,chain4,"2hHat-Outline,1hPanShake",Interaction only,,person,1,0.241089,n,s1,D_42,testing,chef,chef,matcher,35.0,,3.998357,2.0
1.0,chain4,"1hPanShake,2hFlame-HoldPan,1hShake",Interaction only,,act,1,0.744244,n,s28,D_42,testing,to cook,to cook,matcher,37.0,,4.611087,3.0
1.0,chain4,"2hBox,1hScissors-HoldHair,2hScissors-Hold",Interaction only,,loc,1,0.4975,y,,D_42,testing,hair salon,hair salon,matcher,39.0,,5.837189,3.0
1.0,chain4,"1hSing,1hPalmChest,ShakeHead,1hPoint-Self,1hSing",Interaction only,,act,1,0.233467,n,,D_42,testing,to sing,to sing,matcher,41.0,,6.816449,5.0
1.0,chain4,2hWristsX,Interaction only,,obj,1,0.736583,n,s23,D_42,testing,handcuffs,handcuffs,matcher,43.0,,3.676245,1.0
1.0,chain4,"2hMic,2hMic-Outline,2hMic,1hSing",Interaction only,,obj,1,1.7951,y,s39,D_42,testing,microphone,microphone,matcher,45.0,,5.783414,4.0
1.0,chain4,"1hPoint-Self,2hScissors-HoldHair,1hScissors-HoldHair,1hScissors,2hScissors-HoldHair",Interaction only,,person,1,1.161706,y,s17,D_42,testing,hairdresser,hairdresser,matcher,47.0,,8.159528,5.0
1.0,chain4,"1hMic,Sing,1hMic-Outline",Interaction only,,obj,2,1.042537,y,,D_41,testing,microphone,microphone,matcher,0.0,,3.483341,3.0
1.0,chain4,"1hSpoon,1hSpoon,1hDropHand",Interaction only,,loc,2,1.274838,n,,D_41,testing,restaurant,restaurant,matcher,2.0,,3.25538,3.0
